137,43,36
137,31,10
137,0,10
138,19,46
138,17,1
139,10,40
139,38,0
139,28,1
140,26,12
140,3,1
140,1,26
141,9,1
142,11,1
143,1,10
144,46,18
145,1,20
146,0,27
147,14,27
148,0,1
149,18,1
149,30,2
150,28,1
150,54,37
150,3,1
151,19,40
151,8,27
152,1,46
152,10,0
153,49,0
154,41,10
154,0,33
154,12,0
155,21,52
155,0,54
156,1,49
157,29,1
157,10,50
158,1,0
158,42,0
158,1,36
159,3,1
159,10,47
160,0,14
161,8,1
161,0,52
161,0,28
163,43,48
163,1,45
164,33,10
164,1,10
164,1,10
166,1,42
167,27,1
167,1,38
168,44,55
169,0,50
170,27,49
170,0,39
171,54,33
171,1,55
173,1,27
174,5,52
174,4,55
174,1,0
175,10,41
175,38,12
175,13,2
176,16,46
176,1,10
177,39,0
177,1,17
177,0,42
178,29,11
178,26,1
179,1,31
180,10,1
180,1,30
181,23,11
181,1,10
181,49,47
182,18,5
182,24,20
183,53,10
183,0,39
184,52,24
184,0,15
184,23,55
184,28,52
185,1,55
185,16,10
185,35,1
185,1,2
186,1,12
186,48,1
187,26,8
187,1,19
188,9,1
188,0,24
189,43,8
189,1,24
190,49,1
191,0,35
191,0,16
191,0,10
192,1,20
192,11,19
192,37,31
192,1,14
193,18,22
194,36,41
194,37,1
195,1,34
196,14,9
196,0,16
197,37,1
197,54,16
197,19,28
198,28,45
198,42,1
198,10,1
198,10,0
198,46,10
199,35,55
200,1,14
200,22,23
201,1,18
201,0,21
202,14,1
202,10,33
202,32,1
202,1,44
203,55,19
203,27,11
203,0,1
203,45,10
204,0,47
205,1,18
205,42,1
205,41,7
206,46,45
206,1,10
207,10,1
207,0,1
207,32,1
208,1,10
208,1,51
209,53,16
209,10,40
210,0,31
210,50,10
210,43,14
211,1,35
211,1,22
212,1,52
213,55,9
213,1,36
214,47,10
214,24,10
214,31,26
214,1,48
215,10,1
216,1,10
216,1,0
218,10,25
218,54,0
218,1,30
219,17,1
219,54,20
220,27,47
220,1,10
220,45,25
221,12,20
222,21,22
224,4,9
226,1,10
226,44,32
226,22,1
227,1,2
227,10,19
227,17,49
229,1,45
230,40,15
230,1,37
230,17,0
231,23,0
231,1,44
231,1,26
232,55,11
232,1,0
233,31,1
235,37,48
235,28,43
236,11,38
237,33,51
237,1,37
238,54,27
238,0,47
239,10,0
239,29,34
239,3,5
240,54,43
240,24,0
241,21,1
241,10,32
241,5,33
242,50,23
242,10,27
243,41,10
243,40,53
243,10,0
244,21,41
244,31,19
244,10,42
244,26,0
245,22,1
246,10,7
246,0,1
246,15,35
247,10,44
248,1,19
249,0,52
249,22,49
250,20,1
250,23,5
250,0,46
250,13,1
251,10,1
251,48,42
252,1,0
252,1,54
252,23,55
253,1,9
256,1,10
256,20,0
256,11,55
257,12,14
257,1,10
258,1,4
259,0,13
259,8,1
260,34,10
260,10,23
261,1,17
262,50,43
263,1,10
263,10,49
264,3,24
264,36,53
264,13,1
265,9,46
265,1,51
266,1,54
266,1,34
267,24,17
267,1,13
268,12,5
268,1,10
269,15,6
269,10,3
270,55,10
270,47,1
271,10,37
271,44,20
272,18,1
272,0,40
272,6,47
273,0,7
273,1,10
274,17,1
274,13,1
275,45,31
275,39,4
276,0,11
276,0,10
276,33,1
277,8,4
277,47,10
278,50,1
278,52,1
278,20,40
279,9,1
279,18,48
280,31,1
280,20,46
280,1,39
281,0,36
281,24,37
281,55,1
282,8,41
282,0,52
283,8,36
283,0,2
284,2,10
284,16,0
284,28,1
285,2,48
285,1,35
286,50,1
287,6,22
288,1,0
288,0,9
289,0,46
290,11,27
291,0,53
291,35,1
292,1,38
293,1,10
293,5,1
293,49,42
294,1,53
294,29,28
294,1,22
295,1,20
296,3,1
297,1,55
297,0,7
298,21,44
298,10,1
299,14,49
299,26,15
300,1,17
300,50,10
300,44,22
302,34,1
302,19,26
303,21,9
303,15,1
304,10,44
304,24,32
305,0,16
305,10,54
305,10,46
306,43,10
307,7,1
308,1,13
308,55,1
309,0,55
310,39,10
311,1,28
311,38,45
312,38,43
312,0,1
313,45,9
314,1,0
314,13,49
314,32,16
315,34,52
315,0,10
316,0,1
316,1,10
316,1,10
317,10,56
317,7,1
318,1,32
318,0,43
319,1,34
319,51,9
319,11,1
320,43,6
320,50,41
321,22,1
322,10,2
322,10,51
323,51,47
323,51,28
323,1,21
323,1,51
324,1,3
324,36,0
324,1,50
326,2,7
326,21,32
327,10,8
328,17,1
328,0,50
328,10,45
329,0,5
329,18,0
330,46,1
331,54,13
331,34,1
332,9,54
332,10,15
332,24,1
333,1,10
333,33,12
333,38,49
334,1,0
334,49,52
334,27,3
336,1,30
336,37,51
337,1,0
338,37,54
338,10,52
338,1,10
339,36,41
339,35,0
339,16,1
340,30,36
341,45,0
342,1,0
342,1,18
342,49,1
343,4,0
344,48,45
344,1,3
345,0,23
345,1,42
346,47,1
346,49,1
346,36,3
347,1,55
347,0,1
347,17,1
349,5,9
349,1,4
350,1,53
350,22,0
350,0,9
350,11,1
350,35,10
351,1,48
351,10,11
351,1,35
352,20,1
352,32,1
352,37,11
353,0,21
354,0,4
354,1,10
354,0,35
354,17,1
355,1,0
355,1,8
355,19,1
357,1,4
357,37,13
357,1,51
358,1,24
358,1,3
358,37,1
359,10,1
359,20,22
360,51,43
360,1,5
360,1,40
361,35,0
361,50,48
362,0,1
363,30,56
364,1,0
364,22,43
364,48,38
365,16,10
365,49,10
365,0,31
366,11,1
366,1,5
366,23,45
367,0,13
367,7,25
367,10,18
368,1,8
369,10,0
370,0,10
370,0,1
371,50,33
372,5,1
372,14,39
373,0,1
374,8,13
374,1,53
375,0,30
375,18,1
376,56,32
377,12,15
378,1,38
379,5,1
379,26,34
380,13,50
380,30,47
381,10,29
381,1,14
382,9,50
382,52,38
382,38,1
383,1,0
383,49,13
384,1,7
384,28,0
385,36,1
385,45,1
386,0,37
386,1,15
387,8,0
387,33,32
387,0,38
388,1,21
388,25,1
388,1,32
389,2,1
389,16,0
390,52,1
390,26,1
390,10,1
390,23,28
392,35,9
393,23,40
393,1,48
393,1,50
393,32,31
394,20,12
395,53,10
395,20,52
395,0,4
396,55,0
396,5,1
396,38,29
396,4,1
397,5,13
398,44,1
398,1,4
398,1,36
399,1,11
400,16,11
400,1,10
401,1,20
401,10,43
401,4,56
402,27,1
402,1,38
403,1,10
403,15,1
404,35,51
405,1,33
406,1,45
406,1,28
406,25,1
407,1,50
408,10,41
408,51,0
409,53,4
409,33,1
410,31,4
411,32,1
411,17,19
411,12,42
412,3,21
412,45,54
413,0,1
413,0,41
413,1,32
414,1,10
414,1,42
415,1,40
415,13,1
416,17,1
416,52,29
416,37,21
417,0,1
417,49,5
417,3,2
417,17,34
418,25,9
418,10,0
418,23,38
419,0,10
419,11,35
419,23,9
420,54,45
421,14,0
421,9,7
421,6,54
421,54,19
422,0,28
422,1,32
422,1,16
423,1,10
423,1,45
424,45,31
425,1,45
426,0,27
426,5,48
427,0,1
427,1,22
428,10,46
429,3,10
430,47,43
431,30,1
431,1,12
431,27,54
432,25,1
432,30,33
432,3,18
432,1,47
433,1,47
433,5,20
435,38,1
437,52,1
437,0,47
439,1,14
439,45,40
440,10,13
440,45,28
441,1,36
442,27,28
442,1,10
443,50,39
443,38,11
444,21,0
445,41,31
446,40,1
446,17,1
447,40,0
447,41,10
448,1,2
448,46,32
448,31,45
449,1,16
449,45,11
449,16,0
450,29,41
451,30,1
451,0,34
453,1,10
453,44,1
454,1,10
454,53,11
455,46,1
456,10,22
456,0,30
457,1,27
457,1,24
457,43,0
458,0,20
458,48,1
459,1,0
459,0,40
459,0,26
460,1,11
460,32,0
460,34,10
461,1,10
462,1,11
463,24,1
463,25,9
464,0,27
464,35,53
465,0,1
465,45,52
466,55,31
466,1,13
466,1,21
467,16,1
467,1,44
468,41,10
469,0,10
469,12,10
470,3,0
472,1,11
472,1,47
473,22,41
473,10,0
474,1,24
474,0,1
474,38,10
474,23,50
475,1,0
475,14,8
475,9,46
475,17,6
476,29,22
476,10,1
477,17,0
477,44,17
478,40,44
479,1,10
479,1,3
479,1,41
479,10,3
480,5,1
480,41,10
480,0,1
481,1,9
481,25,12
482,6,0
483,10,0
484,50,1
484,3,1
484,0,26
484,1,10
484,10,53
485,0,1
486,10,50
486,5,27
487,10,39
488,48,11
488,1,5
488,1,47
489,1,10
489,10,1
490,38,54
490,49,0
490,10,12
491,53,48
491,16,38
491,0,31
492,28,40
492,1,55
493,1,0
494,36,1
495,0,29
496,41,33
497,10,0
497,1,39
497,1,10
498,1,0
498,20,29
498,0,52
498,33,1
499,18,49
499,39,22
500,28,1
500,1,3
500,1,0
501,1,10
501,41,10
501,1,10
501,1,0
502,4,9
502,1,40
503,0,33
503,0,6
503,0,12
504,26,1
504,10,55
504,0,48
505,1,0
505,0,17
506,1,22
506,0,6
507,35,13
507,1,42
508,10,7
508,10,1
508,50,28
509,1,28
509,50,1
511,41,20
512,1,9
513,10,41
513,1,31
514,23,39
514,1,54
514,1,0
515,20,10
515,13,32
515,1,10
516,0,27
516,0,17
516,0,33
517,0,15
517,45,34
519,52,32
519,45,10
519,1,19
521,27,21
521,21,48
521,6,1
521,1,0
521,1,39
522,10,0
522,31,1
522,32,0
523,37,29
524,1,10
524,10,26
524,1,0
525,1,22
525,10,0
526,10,44
526,1,13
526,1,0
527,3,41
527,1,31
527,20,1
528,1,30
528,1,10
529,29,21
529,45,1
530,2,9
530,46,10
530,37,1
532,53,43
532,43,35
533,1,10
533,51,1
534,1,41
534,10,55
535,0,35
535,21,0
535,41,15
536,1,16
536,1,51
536,1,15
537,37,1
537,17,10
539,52,1
539,3,48
539,5,10
540,2,1
541,33,53
541,44,51
542,37,39
542,26,41
542,53,19
543,0,19
543,1,5
545,1,19
545,18,0
546,1,27
546,0,1
547,1,20
547,1,27
548,0,10
549,38,35
549,1,4
549,1,14
550,15,1
550,0,29
551,1,8
552,10,49
552,24,23
554,19,1
554,22,1
555,56,31
555,2,1
555,1,0
555,1,25
556,1,3
556,1,47
557,1,10
557,32,41
558,1,10
558,22,1
558,33,5
559,12,1
559,1,18
560,39,40
561,34,10
561,3,1
561,9,5
562,38,0
563,1,3
563,1,7
564,47,26
564,38,42
564,0,24
566,37,12
566,2,1
567,44,1
567,1,42
568,26,47
569,17,24
569,1,54
569,3,19
569,7,1
570,13,10
570,54,49
571,31,15
571,9,0
572,22,38
572,10,1
573,40,38
574,36,55
574,41,9
575,10,20
576,42,13
576,0,54
576,1,0
577,40,0
578,1,28
578,18,29
579,46,1
580,0,17
580,1,39
580,17,0
581,0,39
581,21,26
582,0,46
584,1,23
584,22,10
585,2,1
585,38,1
586,54,11
586,33,13
587,1,10
587,22,1
587,13,47
587,1,40
588,41,46
588,41,17
589,23,51
589,0,1
590,35,0
590,41,0
591,40,18
592,1,27
592,10,41
592,1,41
593,36,28
593,43,0
594,0,44
595,24,1
595,46,1
595,32,1
595,45,41
596,1,45
596,43,26
596,1,0
597,1,12
597,0,1
598,29,13
598,17,36
599,6,31
599,52,1
601,25,0
601,8,30
602,1,39
603,0,1
603,0,15
603,6,10
604,1,11
604,23,55
604,4,30
605,10,1
605,1,0
605,1,26
605,10,1
606,9,55
607,1,50
607,39,5
608,43,52
608,1,0
609,30,1
609,10,15
610,1,28
611,46,52
611,5,10
612,1,49
612,10,1
613,1,24
613,34,49
614,0,39
614,2,19
614,5,46
615,0,25
615,18,26
616,18,0
617,19,1
618,47,1
618,37,1
619,1,37
620,10,5
621,1,0
621,1,21
621,1,34
622,1,22
623,40,38
625,1,10
625,1,5
626,2,30
627,39,0
627,2,30
628,14,41
628,34,1
629,22,1
629,0,35
629,43,1
630,28,20
630,1,0
630,24,45
631,23,51
631,1,10
632,1,46
633,43,1
633,1,53
634,10,42
635,10,32
635,0,53
636,26,1
636,47,3
637,6,44
637,0,7
638,18,32
638,35,2
638,9,45
638,1,49
639,1,10
639,51,10
639,1,35
640,1,34
640,1,44
641,1,0
642,11,21
642,42,18
644,50,1
644,0,1
644,42,1
645,13,1
646,56,1
647,13,6
647,1,0
648,53,1
648,4,1
648,10,19
648,16,0
649,1,10
649,10,40
650,7,15
651,25,20
651,50,20
651,1,49
652,1,10
652,53,1
653,38,2
653,1,32
654,54,39
654,17,1
654,1,23
655,2,15
655,1,0
655,51,54
655,11,1
657,48,30
657,43,0
658,0,43
658,18,1
659,10,34
659,20,43
659,30,42
660,20,17
660,30,0
661,5,9
661,0,24
662,30,0
662,2,41
663,24,2
663,25,10
663,48,23
664,39,15
664,20,39
665,1,35
665,10,1
666,11,36
666,0,25
667,53,10
667,1,30
668,1,37
668,1,7
668,45,43
669,1,22
670,10,34
671,1,0
671,1,46
672,22,1
673,0,1
673,41,33
673,26,15
675,1,27
675,12,1
676,36,0
677,46,1
678,0,50
678,6,49
679,10,44
679,51,8
681,35,54
682,40,1
683,1,21
684,15,26
684,54,1
684,20,1
685,4,23
685,36,1
685,1,2
686,52,1
686,1,8
688,39,18
688,12,1
688,15,52
689,20,12
690,1,0
690,43,7
690,0,1
692,1,10
693,42,32
694,1,5
695,33,1
695,17,38
696,10,0
696,5,14
696,40,1
696,28,37
697,47,1
697,19,55
698,10,26
698,1,38
699,10,0
699,1,0
699,9,16
699,45,10
700,1,20
700,1,15
701,1,54
701,0,28
701,51,18
702,55,37
702,1,10
702,0,51
703,1,22
703,10,51
704,51,49
704,10,49
705,10,32
705,15,35
706,31,32
707,33,0
707,49,1
708,45,10
709,36,26
709,1,31
710,47,28
710,52,38
711,0,18
711,1,32
711,2,1
712,17,1
712,16,41
713,1,25
713,32,33
714,49,10
715,16,54
716,54,41
716,10,31
716,1,27
717,1,24
717,16,1
718,1,46
718,7,1
718,10,1
719,4,10
720,31,39
720,33,0
720,37,36
721,9,37
721,10,5
722,54,10
722,41,35
723,8,10
723,48,1
723,1,50
724,38,14
724,1,0
725,0,47
725,1,15
725,1,10
726,49,10
726,39,1
726,48,10
727,0,17
727,0,47
728,1,38
729,1,33
729,49,9
730,6,54
730,0,2
731,10,36
732,26,42
733,19,10
734,54,53
734,1,0
734,12,0
735,1,38
735,0,10
736,40,0
736,27,26
737,34,1
737,1,50
737,0,26
737,4,15
738,10,52
739,30,31
739,53,27
740,29,5
740,46,10
740,22,16
741,31,0
741,1,0
741,1,31
741,53,1
742,20,22
743,36,10
743,0,26
744,33,6
744,27,0
745,28,55
746,0,1
746,10,28
746,1,0
747,16,1
747,4,6
748,1,12
749,1,44
749,24,10
750,0,18
750,37,1
750,10,14
751,0,1
752,0,29
752,45,30
752,51,1
753,1,51
753,14,1
754,19,47
754,49,44
754,1,47
755,25,1
756,3,40
756,1,30
756,1,28
756,2,12
757,1,11
758,0,1
758,0,1
759,1,12
760,0,10
760,52,1
760,24,0
761,28,1
761,22,0
762,1,21
762,1,47
763,1,10
763,0,26
764,33,14
765,18,10
765,8,10
765,42,15
766,0,10
766,0,10
767,1,11
767,1,10
768,30,32
768,1,0
768,1,0
769,45,42
769,1,22
770,1,32
770,1,19
771,26,7
771,27,49
773,1,16
773,29,9
773,49,1
774,3,51
774,1,0
774,1,0
775,50,4
775,10,0
777,1,0
778,54,35
778,50,33
779,0,5
779,33,41
780,10,34
780,1,46
780,0,39
782,51,1
784,41,7
785,10,41
785,53,25
786,1,0
786,47,43
787,51,0
787,1,7
787,5,1
788,45,10
788,33,40
788,49,1
789,0,44
789,0,1
789,1,37
790,12,48
791,26,10
791,38,17
792,1,17
793,0,10
793,14,1
793,1,8
794,0,19
795,10,13
795,5,1
795,26,10
795,29,10
796,9,7
796,23,12
797,1,21
797,0,10
798,23,10
799,14,1
799,10,35
800,39,0
801,1,10
801,29,23
802,29,45
802,7,14
803,38,0
803,0,20
804,8,54
805,1,5
806,1,0
807,6,12
807,0,19
808,53,1
808,28,1
809,34,1
809,51,10
811,43,1
812,10,47
812,24,31
812,10,51
812,10,36
813,11,56
814,19,0
814,1,10
814,1,0
815,54,42
815,43,22
816,30,1
816,19,54
817,50,56
818,40,8
818,10,33
818,12,1
819,3,46
820,5,39
820,8,10
821,10,9
821,10,53
822,1,49
822,1,38
823,10,15
823,6,1
823,12,4
824,10,47
825,0,1
825,14,8
826,1,7
827,2,1
827,0,1
828,51,45
828,20,1
829,33,46
829,0,17
830,0,38
830,10,11
830,54,10
831,1,19
831,10,1
832,0,8
832,12,32
832,1,39
833,21,46
833,21,10
834,1,30
834,2,32
835,26,19
836,42,1
837,10,34
838,1,43
838,5,0
839,0,1
839,55,1
839,1,34
840,10,1
840,33,0
840,1,10
841,1,19
841,0,29
841,1,22
842,1,25
842,29,1
843,10,25
843,21,20
844,22,24
844,0,14
845,16,1
846,1,28
846,1,0
846,24,10
847,11,48
848,39,2
848,37,31
848,15,19
849,18,1
849,1,4
849,51,1
850,10,0
850,10,42
850,44,19
851,11,37
851,47,54
851,11,50
852,42,0
852,1,0
853,41,18
853,0,47
854,52,1
854,0,31
854,20,45
854,25,1
855,41,39
855,1,18
855,0,10
855,3,29
856,1,52
856,28,10
857,5,1
857,30,15
857,1,10
857,28,1
858,1,7
858,1,25
858,4,0
858,0,20
859,10,15
859,37,54
860,22,1
860,10,33
861,10,1
861,2,10
862,24,46
862,7,55
863,16,30
864,1,33
864,24,8
864,33,14
865,26,38
865,1,31
866,49,16
866,5,1
867,51,3
868,1,10
868,18,10
869,40,30
870,1,0
871,16,35
871,16,0
872,13,42
873,3,22
873,18,17
874,0,10
874,20,13
876,1,52
876,11,1
877,25,1
878,13,33
879,36,20
879,1,3
880,1,12
880,5,10
881,1,10
882,10,43
883,22,10
883,0,4
883,50,7
884,44,10
884,1,39
885,1,10
887,54,1
887,0,8
888,4,10
888,55,53
889,41,10
889,5,10
890,1,18
891,1,10
892,5,26
892,46,52
892,41,1
893,51,45
893,10,1
893,1,10
893,1,0
894,9,53
894,1,0
894,10,28
894,1,28
895,38,3
895,1,54
895,44,1
895,31,39
896,1,10
897,0,10
897,0,48
898,27,34
899,22,38
900,1,55
901,53,6
901,0,21
901,0,42
902,43,1
902,1,51
903,1,8
903,41,0
903,23,50
904,10,2
904,10,50
905,41,10
905,0,20
905,47,50
906,1,0
906,1,56
906,22,1
907,1,0
908,19,1
908,55,1
908,0,1
909,10,55
909,1,30
909,3,32
909,10,24
910,1,19
910,7,10
910,13,21
911,1,25
911,19,21
912,43,50
912,10,33
913,11,17
913,10,3
913,32,1
914,10,1
914,10,1
915,29,1
916,37,40
916,19,39
916,50,1
917,1,48
917,41,1
918,20,0
918,3,29
919,23,46
919,35,0
919,19,34
919,0,46
920,11,45
920,55,10
920,51,34
920,17,10
920,6,14
921,9,1
921,47,6
922,1,31
922,52,9
923,27,10
924,28,40
924,16,0
924,1,4
925,44,15
926,45,18
926,1,32
926,49,24
927,14,56
927,1,34
927,0,10
927,49,39
927,56,1
928,20,26
929,1,0
929,50,47
929,30,1
929,51,4
930,20,10
931,1,9
931,14,8
931,10,6
933,1,41
933,1,0
933,18,0
934,1,0
934,4,19
935,3,0
936,1,28
936,1,39
936,31,1
937,1,42
937,32,22
938,0,37
939,1,44
939,7,36
939,1,40
940,4,0
941,23,40
941,52,11
942,1,32
942,37,50
943,31,1
943,1,41
944,10,21
945,35,34
945,10,54
947,1,49
948,30,20
948,10,1
948,45,1
948,53,33
949,44,1
949,56,13
950,43,36
950,6,33
950,27,1
951,0,10
953,1,25
953,1,0
953,23,49
953,10,1
954,35,0
954,21,22
955,54,45
956,12,8
956,31,1
956,9,0
956,1,56
957,33,1
958,10,3
958,1,0
959,7,10
959,23,6
960,6,55
960,18,39
960,26,41
960,0,39
961,49,38
961,14,1
962,18,37
962,14,1
963,24,19
963,10,1
963,1,45
964,10,1
964,14,10
965,52,51
965,0,29
967,1,41
967,10,52
967,39,28
968,16,1
968,54,1
970,1,9
970,29,1
970,23,12
971,55,53
971,46,24
972,10,1
972,40,18
972,10,5
973,10,19
973,0,32
974,48,23
975,51,52
975,1,0
975,14,37
976,7,43
976,18,0
976,19,0
977,0,10
977,0,32
977,10,17
978,21,1
978,1,10
978,56,0
978,27,1
979,10,39
979,19,10
980,35,2
980,13,12
981,1,0
981,44,1
981,0,50
981,41,50
982,1,11
982,10,48
982,45,30
983,30,1
983,27,5
983,50,22
983,23,1
984,0,35
984,33,10
984,1,27
984,0,40
985,10,1
985,1,20
986,4,10
987,0,35
987,22,10
988,10,28
988,1,23
989,34,1
989,7,17
989,5,42
990,0,23
991,36,22
991,1,10
992,10,1
992,54,13
992,42,1
993,23,0
994,42,41
994,1,8
994,1,10
995,1,50
996,29,1
996,36,2
997,2,10
998,0,33
998,10,0
999,18,34
1000,1,10
1000,1,49
1000,11,20
1000,12,1
1001,4,22
1001,31,48
1001,50,22
1002,1,55
1004,3,43
1005,5,10
1005,10,0
1006,0,53
1006,34,46
1007,1,0
1007,42,28
1008,10,27
1008,0,10
1009,27,1
1009,47,0
1010,1,46
1011,52,1
1011,33,1
1011,42,20
1013,1,54
1013,1,10
1014,10,0
1014,1,0
1015,55,29
1015,33,53
1015,1,10
1016,1,11
1016,54,1
1017,16,37
1017,1,9
1017,11,1
1018,45,49
1018,10,26
1019,1,38
1019,1,49
1019,1,10
1020,10,29
1021,40,46
1021,1,12
1021,4,1
1022,21,2
1022,31,24
1023,53,34
1023,1,10
1023,21,41
1024,7,0
1024,31,10
1025,0,46
1026,1,0
1027,22,1
1027,48,38
1028,14,28
1029,10,1
1030,41,1
1031,10,1
1031,0,6
1031,11,1
1031,8,1
1033,10,1
1033,44,19
1033,10,31
1034,29,10
1034,1,53
1034,12,1
1034,4,13
1035,50,40
1035,1,33
1036,48,0
1036,1,36
1037,4,20
1037,1,51
1037,1,49
1037,1,10
1038,0,11
1038,1,0
1039,10,32
1039,1,6
1040,1,11
1040,1,46
1040,14,43
1041,10,13
1042,27,52
1042,0,43
1042,44,11
1043,49,4
1043,1,39
1043,10,1
1044,0,46
1044,21,22
1044,10,1
1045,52,10
1045,44,1
1045,31,27
1046,10,45
1046,32,31
1046,29,0
1047,10,22
1047,42,0
1048,53,48
1048,47,13
1048,54,10
1048,31,1
1049,4,1
1049,1,36
1049,1,32
1050,25,1
1050,0,35
1051,0,34
1051,1,55
1051,0,12
1051,10,17
1051,18,9
1052,34,10
1052,1,43
1052,44,0
1052,43,1
1053,1,47
1054,1,35
1054,52,42
1055,25,52
1056,1,0
1056,39,10
1056,52,43
1057,1,8
1057,23,1
1058,25,10
1058,1,0
1058,27,1
1059,0,12
1059,22,17
1060,30,1
1060,3,10
1060,15,44
1061,22,32
1061,49,0
1061,1,21
1062,37,9
1062,1,33
1062,53,24
1063,27,56
1063,19,41
1063,10,1
1064,1,56
1064,5,29
1064,11,6
1064,47,17
1064,33,0
1065,26,2
1065,1,50
1065,6,10
1065,39,38
1066,1,23
1066,8,3
1067,40,49
1067,1,6
1068,35,0
1069,25,10
1069,38,1
1070,24,3
1070,17,43
1070,41,1
1070,1,44
1071,1,30
1072,26,10
1072,3,10
1073,10,31
1073,1,10
1074,1,50
1076,0,10
1076,14,42
1076,10,8
1077,5,10
1077,20,0
1078,14,0
1079,1,46
1079,1,0
1079,29,14
1080,1,50
1080,10,53
1080,15,34
1081,25,1
1081,1,14
1081,1,10
1082,10,21
1082,1,53
1082,1,10
1082,21,18
1083,18,1
1083,1,49
1084,1,20
1085,6,39
1085,39,34
1085,2,1
1086,31,1
1086,13,1
1086,0,1
1087,0,2
1087,1,0
1087,1,38
1088,1,10
1088,0,1
1089,17,10
1091,1,30
1091,48,0
1092,1,10
1092,15,10
1093,6,10
1094,3,30
1094,1,23
1095,12,10
1095,54,20
1098,10,1
1098,49,1
1099,1,38
1099,41,49
1100,9,56
1101,55,1
1101,46,7
1102,0,7
1102,42,0
1102,1,0
1103,1,10
1103,39,1
1104,10,1
1104,33,1
1104,28,10
1105,0,43
1105,10,44
1105,15,0
1106,1,10
1106,1,22
1107,52,1
1107,17,35
1109,1,27
1109,10,27
1109,55,1
1109,42,0
1110,10,48
1110,1,7
1111,10,1
1111,27,24
1112,22,37
1113,39,51
1115,10,1
1115,42,38
1115,1,31
1116,11,1
1116,45,1
1117,10,29
1118,0,49
1118,50,37
1119,10,4
1119,1,0
1119,1,0
1120,0,10
1120,1,14
1121,4,23
1122,1,0
1123,6,17
1123,1,54
1123,44,36
1124,1,41
1124,1,18
1124,1,0
1125,10,1
1125,20,10
1126,1,0
1126,23,54
1126,0,38
1127,26,1
1127,35,1
1128,10,16
1128,1,12
1128,36,40
